AgentId,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30
MINNG0415,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Environmental impact,Totally compatible,Yes,Maybe,Yes,Basketball,National team,Sometimes,Family,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0416,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Environmental impact,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Family,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0417,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Environmental impact,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Family,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0418,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Family,A lot,Yes,Religious events,Traditional music,Occasionally
MINNG0419,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Family,A lot,Yes,Religious events,Traditional music,Occasionally
MINNG0420,36-45,Male,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Occasionally
MINNG0421,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Neighbours,A lot,Yes,Religious events,Traditional music,Occasionally
MINNG0422,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Alone,A lot,Yes,Religious events,Traditional music,Occasionally
MINNG0423,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Alone,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0424,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Alone,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0425,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Sometimes,Alone,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0426,36-45,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Always,Alone,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0427,46-60,Male,11-20,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Sometimes,Neighbours,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0428,46-60,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0429,46-60,Male,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Always,Neighbours,A lot,No,Religious events,Traditional music,Frequently
MINNG0430,46-60,Male,11-20,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Basketball,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0431,46-60,Male,11-20,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Always,Neighbours,A lot,No,Religious events,Traditional music,Frequently
MINNG0432,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Basketball,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Frequently
MINNG0433,18-25,Female,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,Local team,Always,Friends,A lot,No,Religious events,Traditional music,Occasionally
MINNG0434,26-35,Female,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Yes,Maybe,No,Basketball,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0435,46-60,Female,20+,Yes,A lot,Worsened,Significant,Always,Many,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,No,Basketball,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0436,46-60,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,No,Basketball,Local team,Always,Friends,A lot,Yes,Religious events,Traditional music,Rarely
MINNG0437,46-60,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Community opinion,Totally compatible,Unsure,Maybe,No,Basketball,National team,Always,Family,A lot,No,Religious events,Traditional music,Rarely
MINNG0438,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Community opinion,Totally compatible,Unsure,Maybe,No,Basketball,National team,Always,Friends,A lot,No,Religious events,Traditional music,Rarely
MINNG0439,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Community opinion,Totally compatible,Unsure,Maybe,No,Basketball,National team,Always,Family,A lot,No,Religious events,Traditional music,Rarely
MINNG0440,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Community opinion,Totally compatible,Unsure,Maybe,Yes,Basketball,National team,Always,Friends,A lot,No,Religious events,Traditional music,Rarely
MINNG0441,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,No,Basketball,Local team,Always,Family,A lot,No,Religious events,Traditional music,Rarely
MINNG0442,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,No,Basketball,Local team,Always,Friends,A lot,No,Religious events,Traditional music,Never
MINNG0443,36-45,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,Yes,Athletics,Local team,Always,Family,A lot,No,Religious events,Traditional music,Never
MINNG0444,46-60,Female,20+,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,Yes,Athletics,Local team,Always,Friends,A lot,No,Religious events,Traditional music,Never
MINNG0445,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,Yes,Athletics,Local team,Always,Family,A lot,No,Religious events,Traditional music,Never
MINNG0446,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Rarely,Yes,Economic benefits,Totally compatible,Unsure,Maybe,Yes,Athletics,Local team,Always,Friends,A lot,No,Religious events,Traditional music,Never
MINNG0447,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Never
MINNG0448,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Always,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Never
MINNG0449,46-60,Female,11-20,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Never
MINNG0450,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Friends,A lot,Yes,Religious events,Traditional music,Never
MINNG0451,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0452,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0453,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0454,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0455,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0456,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Unsure,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0457,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Athletics,National team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0458,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Athletics,Local team,Always,Neighbours,A lot,Yes,Religious events,Traditional music,Never
MINNG0459,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Athletics,National team,Sometimes,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0460,46-60,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Athletics,Local team,Always,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0461,60+,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Volleyball,National team,Sometimes,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0462,60+,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Volleyball,Local team,Always,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0463,60+,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Volleyball,National team,Sometimes,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0464,60+,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Volleyball,Local team,Always,Alone,A lot,Yes,Religious events,Traditional music,Never
MINNG0465,60+,Female,20+,Yes,A lot,Worsened,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Volleyball,National team,Sometimes,Alone,A lot,Yes,Religious events,International music,Never
MINNG0466,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Volleyball,Local team,Always,Neighbours,Moderately,Yes,Religious events,International music,Frequently
MINNG0467,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Volleyball,National team,Sometimes,Friends,Moderately,No,Religious events,International music,Frequently
MINNG0468,46-60,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Volleyball,Local team,Sometimes,Family,Moderately,No,Religious events,International music,Frequently
MINNG0469,36-45,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Volleyball,National team,Always,Family,Moderately,No,Religious events,International music,Frequently
MINNG0470,26-35,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Yes,Yes,Volleyball,Local team,Sometimes,Family,Moderately,No,Religious events,International music,Frequently
MINNG0471,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,Local team,Sometimes,Family,Moderately,No,Religious events,International music,Frequently
MINNG0472,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,Local team,Sometimes,Friends,Moderately,No,Religious events,International music,Frequently
MINNG0473,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very negative,Yes,Very important,A lot,Against,Always,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,Local team,Sometimes,Neighbours,Moderately,No,Religious events,International music,Frequently
MINNG0474,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,Not at all,Against,Always,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,Local team,Sometimes,Neighbours,Moderately,No,Religious events,International music,Frequently
MINNG0475,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,A little,Against,Always,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,Local team,Sometimes,Alone,Moderately,No,Religious events,International music,Frequently
MINNG0476,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,A little,Against,Sometimes,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Alone,Moderately,No,Religious events,International music,Frequently
MINNG0477,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,A little,Against,Always,Yes,Community opinion,A little compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Alone,Moderately,No,Religious events,International music,Occasionally
MINNG0478,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,A little,Against,Sometimes,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Alone,Moderately,No,Religious events,International music,Occasionally
MINNG0479,26-35,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Negative,Yes,Very important,A little,Against,Rarely,Yes,Community opinion,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Alone,Moderately,No,Religious events,International music,Occasionally
MINNG0480,36-45,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Positive,Yes,Very important,A little,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Neighbours,Moderately,Yes,Religious events,International music,Occasionally
MINNG0481,46-60,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Positive,Yes,Very important,A little,Against,Never,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Friends,Moderately,Yes,Religious events,International music,Occasionally
MINNG0482,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Very important,A little,Against,Rarely,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Volleyball,National team,Sometimes,Family,Moderately,Yes,Religious events,International music,Occasionally
MINNG0483,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Sometimes,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Sometimes,Family,Moderately,Yes,Religious events,International music,Occasionally
MINNG0484,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Sometimes,Family,Moderately,Yes,Religious events,International music,Occasionally
MINNG0485,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Totally compatible,Yes,Maybe,Yes,Athletics,National team,Sometimes,Family,Moderately,Yes,Religious events,International music,Occasionally
MINNG0486,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Maybe,Yes,Athletics,National team,Sometimes,Friends,Moderately,Yes,Religious events,International music,Occasionally
MINNG0487,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Totally compatible,Unsure,Maybe,Yes,Athletics,National team,Sometimes,Neighbours,Moderately,Yes,Local festivities,International music,Occasionally
MINNG0488,60+,Female,11-20,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Maybe,Yes,Athletics,Local team,Sometimes,Alone,Moderately,Yes,Local festivities,International music,Occasionally
MINNG0489,60+,Male,11-20,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Alone,Moderately,Yes,Local festivities,International music,Rarely
MINNG0490,60+,Female,11-20,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Neighbours,Moderately,Yes,Local festivities,International music,Rarely
MINNG0491,60+,Male,11-20,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,No,Not important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Friends,Moderately,Yes,Local festivities,International music,Rarely
MINNG0492,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Economic benefits,Partially compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Family,Moderately,Yes,Local festivities,International music,Rarely
MINNG0493,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Economic benefits,A little compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Family,Moderately,Yes,Local festivities,International music,Rarely
MINNG0494,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Economic benefits,A little compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Family,Moderately,Yes,Local festivities,International music,Rarely
MINNG0495,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Economic benefits,A little compatible,Unsure,Yes,Yes,Athletics,Local team,Sometimes,Friends,Moderately,Yes,Local festivities,International music,Rarely
MINNG0496,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Community opinion,A little compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Neighbours,Moderately,No,Local festivities,Popular music,Rarely
MINNG0497,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Community opinion,A little compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Alone,Moderately,No,Local festivities,Popular music,Rarely
MINNG0498,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Community opinion,A little compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Alone,Moderately,No,Local festivities,Popular music,Rarely
MINNG0499,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,No,Not important,A little,Against,Always,Yes,Community opinion,A little compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Neighbours,Moderately,No,Local festivities,Popular music,Rarely
MINNG0500,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Not important,A little,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Friends,Moderately,No,Local festivities,Popular music,Rarely
MINNG0501,60+,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Some,Very positive,Yes,Important,A little,Against,Always,Yes,Community opinion,Totally compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Family,Moderately,No,Local festivities,Popular music,Rarely
MINNG0502,46-60,Male,20+,Yes,A lot,Improved,Significant,Sometimes,A few,Very positive,Yes,Important,A little,Against,Always,Yes,Religious beliefs,Totally compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Family,Moderately,No,Local festivities,Popular music,Never
MINNG0503,36-45,Male,20+,Yes,A lot,Improved,Significant,Sometimes,A few,Very positive,Yes,Important,A little,Against,Sometimes,Yes,Community opinion,Totally compatible,Yes,Yes,No,Athletics,Local team,Sometimes,Family,Moderately,No,Local festivities,Popular music,Never
MINNG0504,26-35,Male,20+,Yes,A lot,Improved,Significant,Sometimes,A few,Very positive,Yes,Important,A little,Against,Sometimes,Yes,Religious beliefs,Partially compatible,Yes,Yes,Yes,Athletics,Local team,Sometimes,Friends,Moderately,No,Local festivities,Popular music,Never
MINNG0505,18-25,Male,20+,Yes,A lot,Improved,Significant,Sometimes,A few,Very positive,Yes,Important,A little,Against,Sometimes,Yes,Religious beliefs,Partially compatible,Yes,Yes,No,Volleyball,Local team,Sometimes,Neighbours,A lot,No,Local festivities,Popular music,Never
MINNG0506,18-25,Male,20+,Yes,A lot,Improved,Significant,Sometimes,A few,Positive,Yes,Important,A little,Against,Sometimes,Yes,Religious beliefs,Partially compatible,Yes,Yes,Yes,Volleyball,Local team,Rarely,Neighbours,Moderately,No,Local festivities,Popular music,Never
MINNG0507,18-25,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Sometimes,No,Religious beliefs,Partially compatible,Yes,Yes,Yes,Basketball,National team,Sometimes,Alone,A lot,No,Local festivities,Popular music,Never
MINNG0508,18-25,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Sometimes,No,Religious beliefs,A little compatible,Yes,Yes,No,Basketball,National team,Rarely,Alone,Moderately,No,Local festivities,Popular music,Never
MINNG0509,18-25,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Sometimes,No,Community opinion,A little compatible,Yes,Yes,Yes,Basketball,National team,Sometimes,Alone,A lot,No,Local festivities,Popular music,Never
MINNG0510,26-35,Male,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Rarely,No,Religious beliefs,A little compatible,Yes,Yes,Yes,Basketball,National team,Rarely,Neighbours,Moderately,No,Local festivities,Popular music,Never
MINNG0511,36-45,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Rarely,No,Community opinion,A little compatible,Yes,Yes,No,Football,National team,Sometimes,Friends,A lot,No,Local festivities,Popular music,Frequently
MINNG0512,46-60,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Rarely,No,Religious beliefs,A little compatible,Yes,Yes,Yes,Volleyball,National team,Rarely,Family,Moderately,Yes,Local festivities,Popular music,Frequently
MINNG0513,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Rarely,Depends,Community opinion,Incompatible,Yes,Yes,No,Football,National team,Rarely,Friends,A lot,Yes,Local festivities,Popular music,Frequently
MINNG0514,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A little,Against,Rarely,Depends,Religious beliefs,Incompatible,Yes,Yes,Yes,Volleyball,National team,Rarely,Alone,Moderately,Yes,Local festivities,Popular music,Frequently
MINNG0515,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A lot,Against,Rarely,Depends,Community opinion,Incompatible,Yes,Yes,No,Football,National team,Rarely,Neighbours,A lot,Yes,Local festivities,Popular music,Frequently
MINNG0516,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A lot,Neutral,Rarely,Depends,Religious beliefs,Incompatible,Yes,Yes,Yes,Volleyball,National team,Rarely,Alone,Moderately,Yes,Local festivities,Popular music,Frequently
MINNG0517,60+,Female,20+,Yes,A lot,Improved,Significant,Sometimes,Many,Negative,Yes,Important,A lot,Neutral,Rarely,Depends,Religious beliefs,Incompatible,Yes,Yes,No,Football,National team,Rarely,Alone,A lot,Yes,Local festivities,Popular music,Frequently
